team,week,season,turnover_margin,eff_ratio,td_eff,off_points_scored,def_points_allowed,off_yards_total,off_passing_yards,off_rushing_yards,off_pass_touchdowns,off_rush_touchdowns,def_touchdowns,off_first_downs_pass,off_first_downs_rush,off_interceptions_thrown,off_fumbles_total,off_fumbles_lost,off_safeties_allowed,def_interceptions_made,def_fumbles_total,def_fumbles_lost,def_fumbles_forced,def_safeties_recorded,def_sacks,off_pass_attempts,off_rush_attempts,off_pass_percentage,off_rush_percentage,def_pass_percentage,def_rush_percentage
CHI,2,2024,-1,0.053,0.018,13,19,245,174,71,0,1,0,7,3,2,0,0,0,0,1,1,1,0,3,35,22,0.67,0.33,0.64,0.34
CHI,3,2024,-1,0.038,0.026,16,21,426,363,63,2,0,0,18,4,2,1,1,0,2,0,0,0,0,1,50,28,0.66,0.33,0.39,0.56
CHI,4,2024,2,0.083,0.059,24,18,288,157,131,1,2,0,7,7,0,1,0,0,1,1,1,1,0,3,23,28,0.48,0.48,0.56,0.42
CHI,5,2024,3,0.083,0.074,36,10,432,304,128,2,3,0,12,11,0,0,0,0,1,4,2,2,0,4,29,39,0.44,0.51,0.67,0.33
CHI,6,2024,1,0.093,0.088,35,16,378,226,152,4,1,0,14,8,1,1,0,0,1,2,1,2,0,4,28,29,0.52,0.43,0.67,0.31
CHI,8,2024,-1,0.045,0.035,15,18,333,131,202,0,2,0,6,8,0,2,1,0,0,0,0,0,0,2,24,33,0.46,0.54,0.56,0.44
CHI,9,2024,2,0.031,0.000,9,27,286,217,69,0,0,0,10,5,0,1,0,1,0,2,2,1,0,3,41,23,0.67,0.31,0.4,0.6
CHI,10,2024,1,0.016,0.000,3,19,193,120,73,0,0,0,6,4,0,1,0,0,1,1,0,0,0,1,30,20,0.66,0.34,0.43,0.56
CHI,11,2024,1,0.046,0.031,19,20,410,231,179,0,2,0,12,10,0,0,0,0,1,0,0,0,0,1,31,34,0.51,0.49,0.41,0.57
CIN,1,2024,0,0.043,0.022,10,16,234,164,70,0,1,0,7,5,0,2,1,0,0,2,1,2,0,1,29,16,0.67,0.33,0.39,0.56
CIN,2,2024,2,0.078,0.034,26,20,332,258,74,2,0,0,11,6,0,3,1,0,2,1,1,1,0,2,36,22,0.64,0.36,0.47,0.53
CIN,3,2024,0,0.074,0.069,33,38,448,324,124,3,1,0,18,11,0,0,0,0,0,1,0,1,0,2,38,20,0.67,0.33,0.44,0.53
CIN,4,2024,0,0.091,0.066,34,24,373,232,141,2,2,0,14,6,1,0,0,0,1,0,0,0,0,0,30,31,0.5,0.5,0.59,0.4
CIN,5,2024,0,0.078,0.081,36,41,463,392,71,5,0,0,19,3,1,0,0,0,0,2,1,0,1,1,38,24,0.64,0.36,0.56,0.43
CIN,6,2024,0,0.052,0.042,17,7,329,208,121,0,2,0,10,3,0,2,1,0,1,0,0,0,0,2,28,20,0.62,0.35,0.55,0.41
CIN,7,2024,2,0.088,0.060,21,14,240,181,59,2,1,0,8,3,0,0,0,0,2,1,0,1,0,4,25,25,0.53,0.42,0.73,0.26
CIN,8,2024,-2,0.058,0.036,17,37,292,234,58,1,1,0,15,3,1,3,1,0,0,0,0,0,0,0,36,20,0.66,0.33,0.34,0.66
CIN,9,2024,1,0.110,0.072,42,18,381,251,130,5,0,0,18,5,1,0,0,0,0,2,2,1,0,5,38,31,0.56,0.41,0.64,0.36
CIN,10,2024,-1,0.071,0.069,34,35,477,428,49,4,1,0,21,2,0,3,1,0,0,0,0,0,0,0,56,16,0.79,0.21,0.56,0.42
CLE,1,2024,-2,0.088,0.048,23,27,262,169,93,1,2,0,8,5,2,1,0,0,0,1,0,1,0,3,43,19,0.73,0.27,0.58,0.4
CLE,2,2024,0,0.051,0.016,16,13,311,186,125,0,1,0,7,7,0,1,0,0,0,1,0,1,1,4,34,29,0.55,0.45,0.6,0.38
CLE,3,2024,0,0.057,0.036,15,21,265,196,69,2,0,0,7,7,0,2,2,0,0,3,2,2,0,2,37,18,0.72,0.27,0.54,0.42
CLE,4,2024,0,0.037,0.019,10,21,268,176,92,1,0,1,9,6,1,1,0,0,0,1,1,1,0,2,31,22,0.61,0.39,0.47,0.49
CLE,5,2024,1,0.053,0.019,13,34,245,141,104,1,0,0,7,4,0,1,1,0,1,2,1,2,0,3,29,23,0.61,0.39,0.48,0.52
CLE,6,2024,0,0.037,0.000,10,26,268,168,100,0,0,0,7,6,0,0,0,0,0,1,0,0,0,1,23,25,0.53,0.47,0.42,0.52
CLE,7,2024,-2,0.040,0.028,14,21,354,277,77,1,1,0,12,5,2,1,0,0,0,0,0,0,0,3,50,21,0.73,0.26,0.53,0.42
CLE,8,2024,-1,0.070,0.047,29,24,414,334,80,3,0,0,16,5,0,1,1,0,0,0,0,0,0,3,41,23,0.66,0.34,0.63,0.34
CLE,9,2024,-3,0.032,0.015,10,27,314,235,79,1,0,0,14,6,3,1,0,0,0,0,0,0,0,6,43,24,0.68,0.32,0.59,0.38
CLE,11,2024,2,0.030,0.030,14,35,461,395,66,2,0,0,17,3,0,0,0,0,1,2,1,2,0,1,47,20,0.71,0.28,0.52,0.45
DAL,1,2024,2,0.096,0.035,27,23,281,179,102,1,1,0,8,7,0,1,0,0,2,1,0,1,0,6,32,25,0.58,0.4,0.73,0.27
DAL,2,2024,-1,0.052,0.016,19,44,367,299,68,1,0,0,13,5,2,1,0,0,1,0,0,0,0,1,40,21,0.67,0.32,0.3,0.64
DAL,3,2024,-1,0.058,0.045,25,28,430,379,51,2,1,0,18,2,0,2,1,0,0,0,0,0,0,0,51,16,0.78,0.22,0.25,0.72
DAL,4,2024,1,0.066,0.040,20,15,301,221,80,2,0,0,9,5,0,1,0,0,1,1,0,1,0,1,27,23,0.55,0.43,0.63,0.35
DAL,5,2024,-2,0.043,0.028,20,17,461,352,109,2,0,0,14,9,2,2,1,0,0,2,1,2,0,3,40,31,0.59,0.41,0.54,0.46
DAL,6,2024,-5,0.032,0.000,9,47,277,224,53,0,0,0,10,2,3,2,2,0,0,1,0,1,0,3,41,17,0.74,0.26,0.45,0.52
DAL,8,2024,-2,0.080,0.055,24,30,299,243,56,2,1,0,13,3,2,2,0,0,0,1,0,0,0,2,36,19,0.68,0.31,0.44,0.55
DAL,9,2024,1,0.055,0.028,21,27,385,248,137,2,0,0,13,9,0,1,0,0,0,3,1,2,0,2,50,21,0.71,0.28,0.47,0.47
DAL,10,2024,-3,0.037,0.000,6,34,163,66,97,0,0,0,4,5,1,4,4,0,1,1,1,1,0,5,28,24,0.57,0.43,0.42,0.57
DAL,11,2024,-1,0.026,0.014,11,28,422,358,64,1,0,0,17,3,1,2,1,0,1,0,0,0,0,1,55,18,0.77,0.23,0.58,0.42
DEN,1,2024,-3,0.068,0.015,16,26,237,138,99,0,1,0,6,7,2,3,2,0,1,0,0,0,2,2,40,25,0.64,0.36,0.46,0.49
DEN,2,2024,-2,0.019,0.000,6,13,310,246,64,0,0,0,8,5,2,0,0,0,0,1,0,0,0,2,33,19,0.66,0.34,0.38,0.62
DEN,3,2024,1,0.074,0.031,26,7,352,216,136,0,2,0,8,10,0,1,1,0,1,1,1,1,0,7,36,28,0.56,0.42,0.71,0.29
DEN,4,2024,0,0.054,0.018,10,9,186,60,126,1,0,0,3,8,0,1,1,0,0,1,1,1,0,5,25,31,0.45,0.52,0.67,0.33
DEN,5,2024,3,0.089,0.055,28,19,315,206,109,2,1,1,9,6,0,1,0,0,3,0,0,0,0,3,27,28,0.5,0.43,0.61,0.39
DEN,6,2024,-2,0.049,0.040,16,23,326,216,110,2,0,0,10,7,1,1,1,0,0,1,0,1,0,3,32,18,0.67,0.33,0.49,0.47
DEN,7,2024,1,0.069,0.033,27,11,389,164,225,0,2,1,8,13,0,1,1,0,0,2,2,2,0,6,26,35,0.43,0.54,0.68,0.3
DEN,8,2024,0,0.067,0.056,28,14,417,315,102,3,1,0,16,6,0,2,2,0,2,0,0,0,0,2,39,32,0.56,0.41,0.67,0.33
DEN,9,2024,-1,0.029,0.016,10,41,347,225,122,1,0,0,10,6,1,0,0,0,0,2,0,1,0,1,33,30,0.56,0.43,0.37,0.61
DEN,10,2024,0,0.048,0.038,14,16,293,215,78,2,0,0,12,4,0,1,0,0,0,0,0,0,0,4,30,23,0.58,0.42,0.71,0.29
DET,1,2024,0,0.068,0.052,26,20,380,217,163,1,2,0,7,12,1,0,0,0,1,0,0,0,0,2,27,31,0.49,0.51,0.69,0.31
DET,2,2024,-1,0.035,0.012,16,20,463,324,139,0,1,0,16,7,2,0,0,0,1,2,0,2,0,5,54,27,0.66,0.33,0.51,0.47
DET,3,2024,0,0.052,0.046,20,13,386,199,187,2,1,0,11,12,1,0,0,0,1,0,0,0,0,1,22,43,0.37,0.6,0.66,0.34
DET,4,2024,2,0.101,0.128,42,27,415,299,116,3,3,0,12,8,0,0,0,1,1,1,1,1,0,3,19,28,0.44,0.52,0.76,0.24
DET,6,2024,5,0.091,0.079,47,9,518,334,184,3,2,0,14,12,0,1,0,0,3,2,2,2,0,4,27,36,0.45,0.52,0.74,0.26
DET,7,2024,0,0.075,0.077,32,23,424,280,144,2,2,0,15,3,0,3,1,0,1,0,0,0,0,4,25,27,0.52,0.45,0.6,0.4
DET,8,2024,4,0.178,0.140,46,20,258,94,164,4,2,0,9,5,0,3,0,0,2,2,2,2,0,1,19,24,0.49,0.51,0.55,0.45
DET,9,2024,1,0.067,0.037,18,15,269,145,124,1,1,1,8,8,0,0,0,0,1,3,0,0,0,0,22,32,0.42,0.53,0.63,0.37
DET,10,2024,-3,0.075,0.052,26,23,345,240,105,2,1,0,11,7,5,1,0,0,2,1,0,0,0,4,25,33,0.48,0.52,0.57,0.43
DET,11,2024,1,0.081,0.092,52,6,645,449,196,4,3,0,22,14,0,0,0,0,1,0,0,0,0,1,33,43,0.43,0.54,0.64,0.36
GB,1,2024,2,0.069,0.054,29,34,423,260,163,2,1,0,9,7,1,1,0,0,2,2,1,0,0,2,34,22,0.63,0.37,0.47,0.51
GB,2,2024,2,0.042,0.015,16,10,383,122,261,1,0,0,6,13,0,1,1,0,3,4,0,1,0,1,14,53,0.21,0.79,0.64,0.34
GB,3,2024,3,0.062,0.036,24,15,390,202,188,1,1,1,6,9,0,0,0,0,2,1,1,1,0,8,19,37,0.37,0.63,0.79,0.21
GB,4,2024,-3,0.061,0.057,29,31,475,389,86,4,0,0,19,3,3,2,2,0,1,1,1,1,0,2,51,19,0.75,0.25,0.47,0.48
GB,5,2024,1,0.071,0.055,25,13,350,224,126,2,1,0,8,9,1,1,0,0,1,1,1,1,0,3,25,30,0.48,0.48,0.62,0.38
GB,6,2024,2,0.078,0.058,34,13,437,258,179,4,0,0,15,9,1,0,0,0,0,3,3,2,0,0,31,38,0.46,0.51,0.58,0.42
GB,7,2024,-1,0.079,0.059,24,22,302,220,82,3,0,0,12,4,2,0,0,0,0,1,1,0,0,4,31,20,0.64,0.36,0.42,0.56
GB,8,2024,1,0.071,0.046,30,27,422,252,170,1,2,0,11,8,1,0,0,0,1,2,1,1,0,1,26,39,0.42,0.54,0.59,0.41
GB,9,2024,-1,0.036,0.016,15,18,411,273,138,0,1,0,10,7,1,3,0,0,0,0,0,0,0,1,38,23,0.63,0.37,0.42,0.53
GB,11,2024,-1,0.054,0.071,20,19,367,261,106,1,2,0,10,8,1,0,0,0,0,0,0,0,0,3,16,26,0.41,0.57,0.51,0.49
HOU,1,2024,1,0.065,0.041,29,27,447,234,213,2,1,0,13,11,0,0,0,0,1,0,0,0,0,2,32,41,0.47,0.51,0.48,0.52
HOU,2,2024,1,0.057,0.017,19,13,335,260,75,1,0,0,11,4,0,1,1,0,2,0,0,0,0,7,36,22,0.64,0.34,0.67,0.33
HOU,3,2024,-2,0.020,0.018,7,34,345,307,38,1,0,0,16,0,2,0,0,0,0,1,0,1,0,4,42,14,0.76,0.22,0.53,0.45
HOU,4,2024,1,0.054,0.045,24,20,446,345,101,2,1,0,20,4,0,0,0,0,0,2,1,0,0,1,40,26,0.62,0.38,0.59,0.4
HOU,5,2024,-2,0.054,0.031,23,20,425,331,94,1,1,0,13,5,1,1,1,0,0,0,0,0,0,1,37,28,0.58,0.42,0.53,0.47
HOU,6,2024,3,0.107,0.085,41,21,384,192,192,3,2,0,13,5,1,2,0,0,2,2,2,2,0,4,31,28,0.55,0.44,0.59,0.41
HOU,7,2024,1,0.096,0.036,22,24,228,86,142,0,2,0,6,9,0,1,1,0,2,0,0,0,0,3,21,34,0.42,0.56,0.64,0.36
HOU,8,2024,1,0.060,0.030,23,20,381,285,96,1,1,0,15,5,0,1,1,0,1,2,1,1,0,5,37,29,0.57,0.43,0.57,0.4
HOU,9,2024,0,0.034,0.015,13,21,378,191,187,0,1,0,6,10,0,1,1,0,0,3,1,1,0,2,31,36,0.52,0.47,0.62,0.36
HOU,10,2024,3,0.080,0.034,23,26,288,232,56,1,1,0,12,3,2,1,0,0,5,1,0,1,0,0,31,28,0.57,0.43,0.48,0.52
IND,1,2024,-1,0.085,0.098,27,29,316,212,104,2,2,0,4,9,1,0,0,0,0,0,0,0,0,4,18,23,0.48,0.52,0.47,0.51
IND,2,2024,-2,0.029,0.020,10,16,344,204,140,1,0,0,10,8,3,4,0,0,0,1,1,1,0,0,31,18,0.64,0.34,0.21,0.79
IND,3,2024,1,0.066,0.059,21,16,317,167,150,0,3,0,4,9,2,0,0,0,2,1,1,1,0,4,18,33,0.39,0.56,0.66,0.33
IND,4,2024,2,0.073,0.048,27,24,372,239,133,2,1,0,13,7,0,1,0,0,0,3,2,2,0,4,30,32,0.5,0.48,0.54,0.44
IND,5,2024,1,0.071,0.062,34,37,482,383,99,3,1,0,17,7,0,1,1,0,1,2,1,2,0,0,45,20,0.71,0.28,0.6,0.4
IND,6,2024,0,0.074,0.031,20,17,269,189,80,2,0,0,11,4,1,0,0,0,1,1,0,1,0,0,37,28,0.58,0.42,0.49,0.51
IND,7,2024,1,0.056,0.016,16,10,284,129,155,0,1,0,6,10,0,1,1,0,0,2,2,2,0,2,24,37,0.39,0.59,0.4,0.59
IND,8,2024,-1,0.062,0.035,20,23,325,175,150,1,1,0,7,10,1,2,1,0,0,1,1,1,0,2,31,26,0.57,0.4,0.57,0.43
IND,9,2024,1,0.028,0.000,7,22,247,179,68,0,0,1,9,3,1,1,1,0,2,1,1,1,0,4,26,19,0.61,0.37,0.55,0.44
IND,10,2024,-2,0.053,0.037,21,24,393,272,121,2,0,0,14,4,3,2,1,0,2,1,0,1,0,2,32,22,0.64,0.36,0.56,0.43
JAX,1,2024,-1,0.059,0.043,17,20,290,162,128,1,1,0,8,7,0,2,1,0,0,0,0,0,0,3,21,26,0.48,0.52,0.62,0.38
JAX,2,2024,0,0.037,0.020,13,16,347,220,127,0,1,0,9,7,0,1,0,1,0,1,0,1,0,2,30,21,0.6,0.38,0.55,0.45
JAX,3,2024,-2,0.034,0.016,10,47,292,200,92,1,0,0,10,7,1,1,1,0,0,0,0,0,0,0,45,17,0.75,0.25,0.52,0.47
JAX,4,2024,-1,0.061,0.035,20,24,327,169,158,2,0,0,11,5,0,2,1,0,0,0,0,0,0,2,33,24,0.59,0.4,0.62,0.38
JAX,5,2024,-1,0.074,0.071,37,34,497,371,126,2,2,0,13,6,1,2,1,0,0,1,1,1,0,4,33,23,0.6,0.4,0.71,0.28
JAX,6,2024,-1,0.052,0.036,16,35,308,240,68,2,0,0,14,3,1,2,1,0,1,1,0,1,0,3,35,20,0.67,0.31,0.52,0.43
JAX,7,2024,0,0.071,0.051,26,22,364,193,171,1,2,0,9,13,0,0,0,0,0,0,0,0,0,2,20,39,0.35,0.65,0.73,0.27
JAX,8,2024,-1,0.068,0.056,27,30,399,308,91,2,1,0,14,5,1,2,1,0,1,0,0,0,0,1,31,23,0.59,0.41,0.42,0.54
JAX,9,2024,0,0.074,0.043,17,29,229,169,60,0,2,1,9,4,2,0,0,0,0,2,2,1,0,3,29,18,0.66,0.32,0.37,0.59
JAX,10,2024,0,0.042,0.026,7,12,167,111,56,0,1,0,5,4,2,1,1,0,3,0,0,0,0,1,20,18,0.58,0.42,0.48,0.5
KC,1,2024,0,0.074,0.064,27,20,363,291,72,1,2,0,15,4,1,0,0,0,0,1,1,1,0,1,27,20,0.6,0.38,0.57,0.43
KC,2,2024,-2,0.067,0.036,20,26,300,151,149,2,0,1,7,9,2,1,1,0,0,3,1,2,0,3,23,32,0.47,0.53,0.64,0.36
KC,3,2024,0,0.064,0.028,22,17,345,217,128,2,0,0,13,9,1,0,0,0,1,2,0,1,0,2,38,33,0.54,0.42,0.55,0.43
KC,4,2024,-2,0.049,0.037,17,10,346,245,101,1,1,0,8,6,1,2,1,0,0,1,0,0,0,2,28,26,0.55,0.4,0.55,0.45
KC,5,2024,0,0.055,0.026,26,13,470,331,139,0,2,0,15,11,1,1,0,0,1,0,0,0,0,1,38,39,0.51,0.45,0.71,0.29
KC,7,2024,1,0.083,0.063,28,18,338,154,184,0,4,0,11,11,2,0,0,0,3,1,0,1,0,1,25,39,0.43,0.54,0.58,0.42
KC,8,2024,0,0.078,0.045,27,20,344,262,82,2,1,0,17,5,1,1,0,0,0,1,1,1,0,5,37,29,0.56,0.38,0.59,0.36
KC,9,2024,-1,0.072,0.051,30,24,415,291,124,3,1,0,19,9,0,1,1,0,0,0,0,0,0,2,44,35,0.58,0.42,0.63,0.37
KC,10,2024,0,0.050,0.016,16,14,323,266,57,1,0,0,13,4,0,0,0,0,0,1,0,0,0,2,42,19,0.71,0.29,0.58,0.42
KC,11,2024,-1,0.077,0.063,21,30,274,196,78,3,0,0,15,3,2,0,0,0,1,0,0,0,0,0,31,17,0.67,0.33,0.56,0.41
LA,1,2024,0,0.050,0.028,20,26,400,317,83,1,1,0,15,8,1,0,0,0,1,0,0,0,0,2,48,23,0.69,0.31,0.49,0.51
LA,2,2024,0,0.037,0.021,10,41,269,216,53,0,1,0,9,4,0,1,1,0,0,2,1,1,0,1,27,20,0.62,0.38,0.35,0.65
LA,3,2024,1,0.085,0.058,27,24,319,221,98,1,2,0,8,8,0,0,0,0,0,2,1,2,0,1,26,26,0.53,0.47,0.48,0.52
LA,4,2024,-2,0.052,0.019,18,24,343,224,119,0,1,0,11,8,1,1,1,0,0,1,0,1,0,3,28,26,0.56,0.42,0.48,0.48
LA,5,2024,-1,0.033,0.027,13,25,394,260,134,1,1,1,11,12,1,1,1,0,1,1,0,1,0,2,44,29,0.62,0.38,0.48,0.48
LA,7,2024,3,0.052,0.040,14,16,269,154,115,0,2,1,6,7,1,0,0,0,3,1,1,1,0,2,22,28,0.46,0.5,0.61,0.39
LA,8,2024,-1,0.073,0.062,28,20,386,279,107,4,0,0,16,5,1,0,0,0,0,0,0,0,1,3,33,32,0.52,0.44,0.56,0.42
LA,9,2024,2,0.055,0.030,20,21,366,298,68,2,0,1,13,4,1,2,0,0,3,3,0,0,0,7,43,24,0.65,0.35,0.55,0.43
LA,10,2024,0,0.041,0.000,15,23,363,293,70,0,0,0,16,4,1,3,1,0,1,1,1,1,0,3,45,18,0.72,0.26,0.58,0.4
LA,11,2024,2,0.070,0.078,28,22,402,295,107,4,0,0,13,5,0,0,0,0,1,2,1,2,0,3,27,24,0.53,0.41,0.58,0.42
LAC,1,2024,3,0.069,0.037,22,10,320,144,176,1,1,0,6,5,0,0,0,0,1,2,2,1,0,4,26,28,0.49,0.45,0.63,0.37
LAC,2,2024,-1,0.074,0.048,26,3,349,130,219,2,1,0,8,10,1,1,1,0,1,0,0,0,0,2,19,44,0.32,0.63,0.61,0.39
LAC,3,2024,1,0.048,0.025,10,20,210,149,61,1,0,0,7,3,0,2,0,0,1,0,0,0,0,2,20,20,0.56,0.44,0.52,0.45
LAC,4,2024,2,0.043,0.020,10,17,234,179,55,1,0,0,9,3,0,1,0,0,1,2,1,2,0,3,27,24,0.55,0.45,0.55,0.4
LAC,6,2024,2,0.063,0.028,23,16,365,237,128,1,1,0,10,10,0,1,0,0,1,1,1,1,0,2,34,38,0.49,0.47,0.67,0.33
LAC,7,2024,1,0.037,0.000,15,17,408,349,59,0,0,0,14,5,0,2,1,0,1,2,1,2,0,0,39,22,0.64,0.34,0.47,0.49
LAC,8,2024,0,0.065,0.049,26,6,401,279,122,2,1,0,12,6,0,1,0,1,0,0,0,0,0,5,32,29,0.55,0.44,0.69,0.31
LAC,9,2024,3,0.071,0.080,27,10,378,282,96,2,2,0,10,3,0,0,0,0,3,1,0,1,0,6,27,23,0.59,0.38,0.68,0.32
LAC,10,2024,0,0.087,0.053,27,17,309,164,145,1,2,0,8,11,0,0,0,0,0,1,0,1,0,7,18,39,0.32,0.65,0.59,0.41
LAC,11,2024,-1,0.075,0.066,34,27,452,297,155,2,2,0,14,7,0,1,1,0,0,0,0,0,0,3,36,25,0.59,0.4,0.68,0.32
LV,1,2024,-3,0.030,0.019,10,22,328,257,71,1,0,0,12,1,1,2,2,0,0,0,0,0,0,1,32,22,0.63,0.37,0.49,0.45
LV,2,2024,0,0.086,0.037,26,23,303,276,27,1,1,0,14,1,1,1,0,0,1,0,0,0,0,2,37,17,0.72,0.27,0.54,0.43
LV,3,2024,-1,0.063,0.055,22,36,351,296,55,2,1,0,15,3,1,0,0,0,0,0,0,0,0,2,39,16,0.73,0.27,0.56,0.41
LV,4,2024,0,0.074,0.038,21,10,282,130,152,0,2,0,7,8,0,1,1,0,1,1,0,0,0,3,24,29,0.47,0.49,0.61,0.39
LV,5,2024,-3,0.055,0.033,19,28,346,231,115,1,1,0,13,5,3,0,0,0,0,1,0,0,0,3,34,26,0.61,0.39,0.5,0.43
LV,6,2024,-3,0.046,0.034,13,32,284,227,57,1,1,0,11,5,1,2,2,0,0,2,0,0,0,3,39,19,0.69,0.31,0.44,0.52
LV,7,2024,-3,0.049,0.000,16,14,328,206,122,0,0,0,12,7,3,1,1,0,1,0,0,0,0,1,41,29,0.61,0.39,0.46,0.5
LV,8,2024,0,0.083,0.039,20,27,242,209,33,2,0,0,13,1,0,1,1,0,1,1,0,0,0,1,30,21,0.59,0.36,0.56,0.38
LV,9,2024,-1,0.070,0.037,18,42,258,198,60,1,1,1,10,4,0,2,2,0,1,0,0,0,0,1,33,21,0.64,0.36,0.56,0.41
LV,11,2024,-1,0.056,0.034,19,34,342,282,60,2,0,0,17,3,1,0,0,0,0,1,0,1,0,2,42,17,0.73,0.27,0.58,0.41
MIA,1,2024,1,0.048,0.032,20,17,419,338,81,1,1,0,11,5,0,0,0,0,0,2,1,2,0,3,37,25,0.62,0.38,0.48,0.52
MIA,2,2024,-3,0.030,0.014,11,25,364,225,139,1,0,0,12,8,3,0,0,0,0,1,0,0,0,0,36,34,0.55,0.45,0.42,0.51
MIA,3,2024,2,0.012,0.000,3,24,251,186,65,0,0,0,8,2,0,3,0,0,2,1,0,0,0,3,32,18,0.68,0.32,0.62,0.35
MIA,4,2024,0,0.059,0.019,12,29,202,96,106,0,1,0,4,6,0,1,1,1,1,0,0,0,0,1,22,30,0.45,0.55,0.34,0.65
MIA,5,2024,-2,0.039,0.014,15,10,387,194,193,0,1,0,10,10,1,3,1,0,0,0,0,0,0,2,30,41,0.46,0.54,0.64,0.35
MIA,7,2024,-1,0.029,0.015,10,16,349,161,188,1,0,0,8,9,0,2,2,0,0,1,1,0,0,0,26,40,0.4,0.59,0.39,0.59
MIA,8,2024,0,0.070,0.048,27,26,384,234,150,1,2,0,15,7,0,4,0,1,0,1,0,1,0,0,38,25,0.61,0.39,0.57,0.41
MIA,9,2024,0,0.071,0.051,27,30,380,231,149,2,1,0,14,10,0,1,1,0,1,0,0,0,0,1,28,31,0.48,0.5,0.67,0.32
MIA,10,2024,0,0.084,0.041,23,15,274,207,67,1,1,0,11,3,1,1,1,0,1,3,1,2,0,4,27,22,0.58,0.4,0.72,0.26
MIA,11,2024,1,0.092,0.065,34,19,370,288,82,3,1,0,18,4,0,1,0,0,1,0,0,0,0,3,36,26,0.58,0.41,0.73,0.27
MIN,1,2024,0,0.069,0.061,22,7,319,208,111,2,1,1,8,7,1,2,1,0,2,0,0,0,0,5,23,26,0.49,0.49,0.69,0.31
MIN,2,2024,0,0.056,0.041,23,17,414,268,146,2,0,0,9,8,1,4,1,0,1,2,1,1,0,6,25,24,0.54,0.41,0.63,0.37
MIN,3,2024,2,0.114,0.071,34,7,299,181,118,4,0,0,12,5,0,1,0,0,2,0,0,0,0,5,28,28,0.53,0.45,0.76,0.22
MIN,4,2024,3,0.078,0.066,31,29,395,275,120,3,1,0,11,8,1,1,1,0,3,2,2,1,0,1,27,34,0.47,0.48,0.75,0.25
MIN,5,2024,1,0.060,0.016,17,18,285,203,82,0,1,1,8,4,1,2,1,0,3,1,0,1,0,3,31,30,0.55,0.42,0.8,0.2
MIN,7,2024,0,0.058,0.043,23,32,398,259,139,1,1,1,10,4,1,0,0,0,0,3,1,3,0,4,26,21,0.6,0.4,0.52,0.45
MIN,8,2024,1,0.066,0.043,20,28,304,240,64,2,0,0,14,3,0,0,0,1,1,0,0,0,0,0,25,22,0.56,0.42,0.52,0.44
MIN,9,2024,-1,0.049,0.046,22,7,445,312,133,3,0,0,17,10,2,1,1,0,1,1,1,0,0,3,33,32,0.55,0.44,0.61,0.37
MIN,10,2024,0,0.029,0.000,12,7,410,241,169,0,0,0,15,10,3,0,0,0,2,1,1,0,0,3,35,43,0.48,0.5,0.58,0.42
MIN,11,2024,0,0.070,0.046,23,13,328,246,82,2,1,0,12,5,0,2,1,0,1,0,0,0,0,5,32,33,0.51,0.48,0.65,0.35
NE,1,2024,0,0.055,0.016,16,10,291,121,170,0,1,0,6,11,0,2,1,0,0,2,1,2,0,3,24,39,0.39,0.56,0.67,0.33
NE,2,2024,0,0.060,0.032,20,23,334,149,185,1,1,0,9,8,0,1,0,0,0,0,0,0,0,3,27,36,0.45,0.55,0.7,0.27
NE,3,2024,-1,0.015,0.000,3,24,198,120,78,0,0,0,6,3,0,1,1,0,0,1,0,1,0,2,26,15,0.69,0.31,0.53,0.47
NE,4,2024,-1,0.058,0.018,14,24,241,168,73,1,0,0,8,2,1,4,2,0,1,3,1,1,0,1,31,24,0.61,0.39,0.47,0.52
NE,5,2024,2,0.032,0.019,10,15,311,160,151,0,1,0,8,5,0,0,0,0,1,3,1,1,0,3,34,19,0.64,0.35,0.46,0.54
NE,6,2024,-3,0.065,0.053,21,41,325,243,82,3,0,0,12,3,2,2,2,0,1,2,0,1,0,2,31,26,0.59,0.41,0.55,0.44
NE,7,2024,0,0.070,0.058,22,26,314,276,38,2,1,0,13,2,0,0,0,0,0,0,0,0,0,0,37,15,0.73,0.27,0.35,0.65
NE,8,2024,0,0.094,0.049,25,22,267,155,112,0,3,0,7,10,0,2,0,0,0,2,0,1,0,1,30,31,0.52,0.48,0.52,0.48
NE,9,2024,-2,0.054,0.034,17,20,316,206,110,1,1,0,10,7,2,3,1,0,1,2,0,1,0,1,39,20,0.68,0.31,0.47,0.53
NE,10,2024,-1,0.058,0.017,19,3,328,184,144,1,0,0,9,7,1,1,0,0,0,1,0,0,0,9,24,35,0.43,0.56,0.66,0.34
NO,1,2024,4,0.124,0.082,47,10,380,200,180,3,2,0,7,13,0,0,0,0,2,2,2,1,0,4,24,37,0.4,0.6,0.64,0.36
NO,2,2024,1,0.102,0.111,44,19,433,243,190,2,4,0,8,15,1,0,0,0,2,1,0,1,0,3,15,39,0.3,0.64,0.67,0.32
NO,3,2024,1,0.052,0.019,12,15,231,142,89,1,0,0,7,5,1,0,0,0,1,2,1,2,0,4,24,29,0.48,0.5,0.62,0.34
NO,4,2024,1,0.068,0.044,25,15,370,239,131,0,3,1,11,12,1,0,0,0,1,2,1,1,0,1,35,33,0.53,0.47,0.71,0.29
NO,5,2024,0,0.057,0.041,13,26,228,182,46,2,0,0,11,1,1,0,0,0,1,1,0,1,0,2,34,15,0.71,0.29,0.51,0.45
